has_custom_cover_image,description_length,favourites_count,followers_count,friends_count,followers_to_friends_ratio,has_location,username_digit_count,username_length,statuses_count,is_verified,account_age_days,account_type
0,29,49,306,2,102.0,0,0,10,14,0,865,0
0,113,12137,392,740,0.5290148448043185,1,2,12,5997,0,2891,0
0,46,1075,33,80,0.4074074074074074,1,4,12,1604,0,3630,1
0,41,641,804668,798,1007.0938673341677,0,3,8,5437,1,2593,0
0,7,2593,41,0,41.0,0,0,10,3480,0,3167,1
0,41,15,204,2,68.0,1,0,13,41678,0,1746,1
0,150,1579,39,0,39.0,1,0,7,1901,0,3939,0
0,72,1,263,0,263.0,1,0,11,30586,0,652,1
0,61,233,25,0,25.0,0,0,15,51,0,3127,1
0,157,39988,1304,1315,0.9908814589665653,1,3,14,40059,0,3346,0
0,7,1845,214,213,1.0,1,0,9,2510,0,3374,0
0,43,1064,15,142,0.1048951048951049,1,0,13,1354,0,3594,0
0,65,1030,4979443,2411,2064.445688225539,1,0,10,81682,1,3098,0
0,7,191,0,0,0.0,0,1,15,338,0,1118,0
0,99,110625,7227,6300,1.146960799873036,0,0,15,147806,0,2954,0
0,40,103,111,0,111.0,1,0,9,2111,0,3724,1
0,7,1171,17,59,0.2833333333333333,0,1,9,1750,0,3876,1
0,31,1508,3040762,593,5119.127946127946,0,0,8,6260,1,3924,0
0,103,33,869,718,1.2086230876216968,1,0,11,929056,0,3539,1
0,159,20411,1429,1194,1.19581589958159,0,0,11,6657,0,1555,0
0,52,840,7,37,0.18421052631578946,1,3,14,1271,0,3764,1
0,57,202,4,0,4.0,0,1,6,41,0,2720,1
0,63,13128,903,552,1.6329113924050633,1,0,7,12822,0,2774,0
0,78,2449,131,156,0.8343949044585988,1,0,13,3827,0,3311,1
0,7,2123,19,20,0.9047619047619048,0,4,10,3035,0,4860,1
0,7,1488,3,15,0.1875,0,0,9,2169,0,2519,1
0,143,454,2174,1822,1.192539769610532,1,0,15,4034,0,3477,1
0,6,63965,324,405,0.7980295566502463,1,0,6,18068,0,1369,0
0,75,16997,4703137,2615,1797.835244648318,1,0,13,22792,1,4130,0
0,39,1600,6811953,208,32593.076555023923,1,0,11,8277,1,4043,0
1,66,544,7,0,7.0,1,1,6,164,0,2032,0
0,9,1303,14,39,0.35,0,8,13,626,0,1887,1
0,40,2485,87,266,0.3258426966292135,1,2,10,3783,0,3324,1
0,139,9627,23,126,0.18110236220472442,1,0,9,2056,0,1769,0
0,124,24313,589,209,2.8047619047619046,1,4,10,17806,0,2712,0
0,97,104023,10057,4835,2.0796112489660876,1,0,14,38674,1,4152,0
0,34,1138,284,81,3.4634146341463414,1,0,15,360,0,3330,1
0,85,209287,2012,1265,1.589257503949447,1,0,15,65406,0,4407,0
0,60,106,7,0,7.0,0,0,11,150,0,2289,1
1,7,93,2,0,2.0,0,0,12,112,0,3156,1
0,7,7060,158,114,1.373913043478261,0,2,9,4688,0,2303,0
0,97,6064,242,274,0.88,1,4,8,14688,0,4293,0
0,57,837,64,0,64.0,1,0,8,142,0,3340,1
0,7,740,14,12,1.0769230769230769,1,0,15,1026,0,3223,1
0,152,25283,5083,1477,3.439106901217862,1,0,14,9825,0,2758,0
0,7,1153,14,100,0.13861386138613863,0,0,7,1504,0,4088,1
0,12,137,1,0,1.0,0,1,15,270,0,1428,0
0,67,2752,120,180,0.6629834254143646,0,0,13,4125,0,2874,1
0,30,24053,1732,736,2.350067842605156,1,0,7,20147,0,3899,0
0,57,45568,579,1525,0.3794233289646134,1,0,10,17124,0,4272,0
0,129,3414,205,152,1.3398692810457515,1,0,9,12702,0,2639,0
0,153,1083,5819,4147,1.402844744455159,1,0,8,5059,1,4182,0
0,27,1479,39,359,0.10833333333333334,1,2,8,2110,0,2259,0
0,160,46543,111,320,0.34579439252336447,0,4,15,7266,0,3324,0
0,108,294,34556661,3581,9647.309045226131,1,0,15,7216,1,3954,0
0,4,29908,562,1679,0.3345238095238095,1,3,9,3129,0,2901,0
0,11,14,41,627,0.06528662420382166,1,0,8,201,0,4141,0
0,138,546,1770083,244,7224.828571428571,1,0,15,4783,1,4072,0
0,4,1271,4,24,0.16,0,0,10,1945,0,2502,1
0,111,25310,66,681,0.0967741935483871,1,0,15,11708,0,1653,0
0,7,2377,16,112,0.1415929203539823,1,3,6,3150,0,3439,1
0,94,45734,2816799,2769,1016.8949458483754,1,0,11,28166,1,3868,0
0,15,1910,138,522,0.2638623326959847,1,0,15,2154,0,3994,0
0,62,838,3297,5216,0.6319723979298447,0,0,9,10412,1,4190,0
0,93,25426,5342,5683,0.9398311048557354,0,0,14,45689,0,4162,0
0,126,13284,158014,1411,111.90793201133144,1,0,7,85214,1,4387,0
0,48,78,184,188,0.9735449735449735,1,4,10,428,0,3769,0
0,88,10108,590728,651,906.0245398773006,0,1,12,2976,1,3401,0
0,98,2,1271668,123,10255.387096774193,1,0,12,9091,0,3381,0
0,88,6331,1896,805,2.3523573200992556,1,0,10,6705,0,3412,0
0,124,21178,32817,913,35.90481400437637,1,0,10,26979,1,4052,0
0,7,2307,3,14,0.2,0,4,13,3077,0,1906,1
0,131,51599,8069,2148,3.7547696603071197,1,0,9,18252,1,4049,0
0,38,200,15,170,0.08771929824561403,0,3,11,42,0,1555,1
0,84,4906,12383381,502,24619.047713717693,0,0,9,180778,1,4261,1
0,37,3696,226,255,0.8828125,1,0,12,5103,0,3705,0
0,58,2002,27,0,27.0,1,3,15,71,0,3323,1
0,21,22,366,0,366.0,0,0,15,3260,0,2832,0
0,53,74,2847045,14,189803.0,0,0,14,409,1,2385,0
0,76,2742,1465,2087,0.7016283524904214,1,0,11,124735,0,4119,0
0,7,14,0,1,0.0,0,0,9,19,0,652,0
0,26,180,2211917,180,12220.53591160221,0,0,9,3650,1,3589,0
0,57,5590,85501,818,104.39682539682539,1,2,12,14454,1,3183,0
0,49,5080,4695,440,10.646258503401361,0,0,15,2454,0,4141,0
0,122,642,1672608,5859,285.4279863481229,1,0,12,55553,1,3922,0
0,7,1199,18,462,0.038876889848812095,1,0,12,1740,0,3653,1
0,7,708,19,176,0.10734463276836158,0,3,14,691,0,1998,1
0,7,2175,29,45,0.6304347826086957,0,0,15,2880,0,3777,1
0,78,15092,331,860,0.38443670150987225,1,0,13,13814,0,3527,0
0,149,20787,438958,9309,47.14908700322234,1,0,6,39486,1,4228,0
0,125,0,54,1,27.0,0,0,13,3593,0,768,1
0,136,25802,1959,715,2.7360335195530725,1,0,10,5589,0,884,0
0,160,45662,4856,5347,0.9080029917726253,1,0,14,33964,0,2180,0
0,114,3296,14411,1869,7.706417112299465,1,0,12,2987,1,4192,0
0,7,408,0,0,0.0,0,3,14,866,0,1107,0
0,25,4179,15626942,1775,8798.95382882883,1,0,5,41906,1,4261,0
0,47,81,178,0,178.0,0,4,8,819,0,3950,0
0,7,82,110,74,1.4666666666666666,0,0,7,11022,0,3757,0
0,100,43390,395,603,0.6539735099337748,1,2,15,15688,0,2822,0
0,62,16431,176,513,0.3424124513618677,1,0,11,4748,0,1086,0
0,23,298,805233,772,1041.698576972833,0,1,14,10602,0,3426,0
0,152,1234,16,0,16.0,0,1,15,1235,0,1463,1
1,7,0,2,0,2.0,0,0,10,764,0,1836,1
0,7,1004,39,227,0.17105263157894737,0,5,12,1459,0,3308,1
0,19,0,89121,69208,1.287708246037365,0,0,13,223940,0,2044,1
0,62,3130,90,66,1.3432835820895523,1,0,15,2315,0,2905,0
0,7,1235,11,69,0.15714285714285714,1,4,8,1804,0,3562,1
0,11,3246,51,363,0.1401098901098901,1,0,9,3434,0,1114,1
0,80,7836,1492434,476,3128.7924528301887,1,0,10,6381,1,2202,0
0,7,3,125,101,1.2254901960784315,1,0,9,878,0,4632,0
0,84,4834,663042,1446,458.2183828610919,1,0,8,9906,1,4186,0
0,18,737,32077822,463,69133.23706896552,1,0,4,7731,1,4155,0
0,7,10321,396,273,1.4452554744525548,0,0,9,4193,0,2092,0
0,148,46355,639106,1085,588.4953959484346,0,0,7,28519,1,3248,0
0,159,21856,1430,832,1.716686674669868,1,2,13,23837,0,4195,0
0,135,12663,2594,1147,2.259581881533101,1,0,9,3551,1,4082,0
0,46,5653,1180,67,17.352941176470587,1,0,12,12633,0,3157,0
0,7,26,15,6,2.142857142857143,1,1,15,1382,0,784,1
0,7,109,58,264,0.2188679245283019,0,0,10,167,0,2431,1
0,156,56,0,0,0.0,0,0,12,117,0,1445,0
0,160,20470,454752,145422,3.1270981894198306,1,0,7,9277,1,3824,0
0,157,27998,20092,1709,11.749707602339182,1,0,11,25177,1,3433,0
0,49,7463,943,1147,0.8214285714285714,0,0,12,21609,0,3079,1
0,7,1190,6,19,0.3,1,0,8,1505,0,3869,1
0,7,1034,5,0,5.0,0,2,11,1472,0,3063,1
0,7,0,1316,976,1.3469805527123848,0,0,8,2364,0,2870,1
0,100,2888,4627,1378,3.3553299492385786,1,0,9,14024,1,2479,0
0,122,16380,2372,766,3.0925684485006517,1,0,13,13579,0,772,0
0,146,13173,7474,3488,2.1421610776726854,0,0,13,19885,0,1232,0
0,7,2477,4,18,0.21052631578947367,0,0,7,3415,0,2918,1
0,25,10850,1454004,848,1712.60777385159,1,2,13,3331,1,3953,0
0,16,6,47,75,0.618421052631579,1,0,11,963,0,1823,0
0,12,272,34,77,0.4358974358974359,0,0,13,334,0,2125,0
0,7,931,2,1,1.0,0,0,12,1479,0,2556,1
0,7,7,0,0,0.0,0,2,15,105,0,1155,1
0,27,11295,914,905,1.0088300220750552,0,0,11,31494,0,3600,1
0,33,2224,18,7,2.25,1,0,11,3278,0,2620,1
0,7,2193,6,0,6.0,0,0,12,3044,0,2392,1
0,60,2190,1,115,0.008620689655172414,1,4,14,2198,0,2875,1
0,106,1514,233545,1134,205.76651982378854,0,0,9,16522,1,3862,0
0,32,21,64,856,0.07467911318553092,1,0,10,85,0,3516,1
0,87,2762,67,100,0.6633663366336634,0,0,11,1523,0,4131,0
0,40,315,15391834,520,29542.867562380037,0,0,10,1907,1,2784,0
0,114,1340,48653,828,58.68878166465621,1,0,4,138695,1,4367,0
0,82,11179,6446606,211,30408.51886792453,1,0,5,3055,1,3380,0
0,53,99,0,0,0.0,0,1,15,126,0,1146,0
0,159,6740,102,296,0.3434343434343434,1,2,10,2603,0,1738,0
0,133,24494,234016,210938,1.1094012961093018,1,0,9,163192,0,4128,0
0,23,5975,90105,186,481.8449197860963,1,0,11,7216,0,3760,0
0,122,0,9,0,9.0,1,0,12,4477,0,1124,1
0,88,3256,341,186,1.8235294117647058,0,0,8,1580,0,4092,0
0,29,2102,1976,2267,0.8712522045855379,1,0,9,5462,0,4110,1
0,115,121,105008,93085,1.128075113336055,1,4,11,257130,0,2808,1
0,135,25476,189312,113165,1.6728699432691798,1,0,7,177726,0,4497,0
0,67,338,148,460,0.3210412147505423,1,2,8,1090,0,3893,0
0,62,454,20,0,20.0,0,1,7,88,0,3227,1
0,127,2123,1407,76,18.272727272727273,1,0,9,20149,1,3297,0
0,8,114,0,0,0.0,0,4,12,195,0,1118,0
0,31,37,1375633,152,8991.065359477125,1,0,8,2830,1,3459,0
0,104,28192,652,2234,0.2917225950782998,1,0,13,18467,0,2005,0
0,12,1768,28,29,0.9333333333333333,1,1,8,3249,0,4137,0
0,143,339,78292,457,170.94323144104803,0,0,11,6267,1,3930,0
0,115,21884,2933,2416,1.213487794786926,1,0,14,35085,1,4157,0
0,87,117195,98,737,0.13279132791327913,0,0,15,7048,0,1074,0
0,7,2423,11,13,0.7857142857142857,0,2,10,3595,0,4017,1
0,30,15784,562,303,1.8486842105263157,0,0,11,20182,0,2737,0
0,157,151,238,679,0.35,1,0,11,693,0,3440,0
0,7,554,1,0,1.0,0,0,11,814,0,2807,1
0,62,1885,17,0,17.0,1,2,7,1647,0,2640,1
0,126,231,665,1066,0.6232427366447985,1,0,13,893,0,2970,1
0,11,2237,6,32,0.18181818181818182,0,3,11,2948,0,2417,1
0,145,1651,37426,291,128.17123287671234,1,0,12,1439,1,3847,0
0,58,197,3,0,3.0,0,0,12,40,0,2949,1
0,17,2408,19,0,19.0,1,0,9,3305,0,3121,1
0,106,6809,168,245,0.6829268292682927,1,0,14,4919,0,3337,0
0,63,2413,41,72,0.5616438356164384,1,0,9,4869,0,3705,1
0,149,3214,41242,2395,17.212854757929883,1,0,8,6222,1,4488,0
0,150,2269,581,0,581.0,0,0,8,16906,0,4909,0
0,123,6322,404,833,0.4844124700239808,0,0,15,1921,0,4030,0
0,84,2466,453,602,0.7512437810945274,1,0,15,121994,0,3687,0
0,160,41341,1781,5001,0.3560575769692123,1,0,9,59001,0,3549,0
0,7,2946,23,120,0.19008264462809918,0,0,14,3168,0,1926,1
0,78,47577,596,242,2.4526748971193415,1,0,7,39000,0,2235,1
0,7,472,54,315,0.17088607594936708,1,0,14,3112,0,4041,0
0,7,1843,11,0,11.0,0,0,6,2707,0,3428,1
0,154,1,16,60,0.26229508196721313,1,0,9,35,0,4155,0
0,51,85,16808,1139,14.743859649122808,1,0,13,9394,1,3878,0
0,54,51082,385,283,1.3556338028169015,0,0,13,4621,0,2339,0
0,155,3379,12099,1840,6.57197175448126,1,0,13,12912,1,4318,0
0,7,24602,555,248,2.2289156626506026,0,0,11,16968,0,3191,0
0,60,666,39,59,0.65,1,1,8,61,0,2149,1
1,7,39,34,9,3.4,0,0,14,29,0,4033,1
0,51,481,33,0,33.0,0,0,9,131,0,3521,1
0,7,1031,72,68,1.0434782608695652,0,2,10,1527,0,2335,1
0,124,1120,1823,367,4.953804347826087,1,2,15,1237,0,2331,0
0,147,1516,203952,2241,90.96877787689563,1,0,10,24581,1,4186,0
0,69,91,1,0,1.0,0,3,12,538,0,1195,1
0,129,5424,987543,1175,839.7474489795918,1,0,5,37832,1,3660,0
0,17,0,592,0,592.0,0,0,12,69160,0,2368,1
0,7,1076,15,0,15.0,0,0,9,1509,0,3388,1
0,119,680,39,165,0.23493975903614459,1,2,14,470,0,3783,0
0,7,611,6,0,6.0,0,0,9,907,0,3173,1
0,143,6226,702,283,2.471830985915493,1,0,9,2854,0,3000,0
0,7,888,218,827,0.2632850241545894,0,0,10,1266,0,3848,1
0,138,1332,12,19,0.6,0,2,13,1334,0,1462,1
0,17,75,0,0,0.0,0,0,13,173,0,1444,0
0,114,3273,126,322,0.39009287925696595,1,0,10,1520,0,2107,0
1,7,21,4,0,4.0,0,2,10,139,0,3436,0
1,7,12,79,0,79.0,0,1,10,8,0,3559,1
0,12,3560,178,229,0.7739130434782608,1,2,15,9022,0,3336,1
0,37,3556,144,198,0.7236180904522613,1,0,9,5910,0,3734,0
0,151,560,38,0,38.0,1,0,10,834,0,3821,1
0,91,31526,2987,1636,1.824679291386683,1,0,11,36521,0,3831,0
0,2,1449,1141,0,1141.0,1,0,9,2675,0,3975,0
0,62,111,4,0,4.0,0,0,13,27,0,2732,1
0,89,510,32,168,0.1893491124260355,1,0,12,4006,0,2117,0
0,7,1771,8,45,0.17391304347826086,0,0,13,2496,0,3087,1
0,75,2580,203,1471,0.13790760869565216,0,0,14,3578,0,3549,1
0,7,28207,641,509,1.2568627450980392,0,3,6,35802,0,2653,0
0,7,1931,25,209,0.11904761904761904,0,0,13,2809,0,3942,1
0,7,549,27,55,0.48214285714285715,1,0,9,795,0,3140,0
0,11,11563,645,744,0.8657718120805369,0,1,8,8827,0,3197,0
0,158,2147,102,86,1.1724137931034482,1,0,11,3948,0,2618,0
0,68,664,92,129,0.7076923076923077,0,0,15,1363,0,1413,1
0,155,45916,21590,23675,0.91189390099679,1,5,15,64201,0,1377,1
0,88,33,24,0,24.0,1,1,15,228,0,1271,1
0,30,86,69,49,1.38,1,0,11,42,0,1433,0
0,130,3579,947,231,4.081896551724138,1,0,14,88483,0,2121,0
0,157,1462,978775,429,2276.220930232558,1,0,13,9018,1,4106,0
0,106,75,0,0,0.0,0,0,11,157,0,1444,0
0,122,283,782841,97,7988.173469387755,1,0,13,25720,1,3679,0
0,132,145,0,0,0.0,0,2,10,312,0,1444,0
0,89,31,3706,0,3706.0,1,0,9,5076,0,4182,0
0,160,14179,74,519,0.1423076923076923,1,4,6,294,0,4070,0
0,151,24253,1931,2011,0.959741550695825,0,0,8,7510,0,877,0
0,81,44918,222,1151,0.19270833333333334,0,0,8,66488,0,4282,0
0,7,2385,32,27,1.1428571428571428,0,0,15,3413,0,4190,1
0,102,6260,679851,1299,522.9623076923077,1,0,10,9874,1,4318,0
0,58,2157,77,192,0.39896373056994816,1,3,12,2805,0,3350,0
0,151,3316,85869,874,98.136,1,0,12,43711,1,4130,0
0,84,61,41,654,0.06259541984732825,1,0,15,163,0,3664,0
0,21,325,2220491,226,9781.898678414096,1,0,11,3885,1,4186,0
0,16,12253,2731,1837,1.4858541893362351,0,1,12,95324,0,2974,0
0,7,1289,7,29,0.23333333333333334,1,0,9,1853,0,1742,1
0,160,22692,217,920,0.23561346362649294,1,0,14,5552,0,1655,0
0,7,1407,12,90,0.13186813186813187,1,1,7,1502,0,3072,1
0,7,11541,97,443,0.21846846846846846,0,0,8,1305,0,2947,0
0,18,37493,613,395,1.547979797979798,1,0,15,5772,0,2462,0
0,41,385,2594559,295,8765.402027027027,1,0,15,21265,0,4045,0
0,107,890,47,279,0.16785714285714284,1,2,15,1959,0,3453,0
0,153,6039,2760,2848,0.9687609687609687,0,3,14,12065,0,3381,0
0,7,425,787,247,3.1733870967741935,0,0,13,1124,0,1149,0
0,61,14456,315,308,1.0194174757281553,1,0,13,58158,0,3555,0
0,60,10069,168752,248,677.718875502008,1,0,13,22331,1,3078,0
0,7,7188,1020307,446,2282.565995525727,1,0,8,3941,1,4241,0
0,7,2374,28,109,0.2545454545454545,1,3,8,3506,0,4403,1
0,16,513,25,61,0.4032258064516129,1,0,8,796,0,3449,0
0,113,183,300,0,300.0,1,0,7,5519,0,3429,0
0,7,1273,28,319,0.0875,1,4,8,2063,0,4027,1
0,7,61,1,0,1.0,0,0,13,60,0,3928,1
0,111,68141,40530,30138,1.3447692358737848,1,4,14,41389,0,1194,1
0,7,1861,36,57,0.6206896551724138,0,2,14,2681,0,2765,1
0,76,0,68,10,6.181818181818182,1,0,13,2688,0,2365,1
0,159,31046,221346,243580,0.9087161970761266,1,0,15,144274,0,2158,1
0,139,30,0,33,0.0,1,1,15,190,0,1271,1
0,17,949,16,71,0.2222222222222222,0,0,8,1188,0,1368,1
0,7,756,12,1747,0.006864988558352402,0,2,9,1067,0,2752,1
0,7,591,10,37,0.2631578947368421,1,0,12,2824,0,3168,1
0,86,29,1,0,1.0,0,4,14,172,0,1155,1
0,22,384,0,0,0.0,0,0,14,823,0,1080,0
0,35,52,1334079,184,7211.237837837838,0,0,12,7547,1,3756,0
0,6,1850,40,0,40.0,1,3,15,2125,0,2272,1
0,76,591,1201785,467,2567.9166666666665,0,2,13,3284,1,3079,0
0,62,662,66,190,0.34554973821989526,0,0,11,9892,0,3740,0
0,7,625,187,196,0.949238578680203,0,0,15,2401,0,4126,0
0,75,1238,532112,174,3040.64,1,0,15,24805,0,3801,0
0,7,1437,7,10,0.6363636363636364,1,0,15,2097,0,4116,1
0,95,27,1,0,1.0,0,1,15,238,0,1155,1
0,122,3700,52,239,0.21666666666666667,1,3,11,1837,0,4062,0
0,57,27351,79,323,0.24382716049382716,1,0,11,3281,0,3685,0
0,75,134,10818,128,83.86046511627907,0,0,10,2161,0,3806,0
0,7,779,16,707,0.022598870056497175,1,3,8,1214,0,2750,1
0,18,2253,12,11,1.0,1,0,15,3279,0,3292,1
0,20,14819,517,653,0.790519877675841,1,1,12,5065,0,2047,0
0,7,0,22859799,0,2.2859799E7,1,0,6,996,1,4184,0
0,7,2529,37,133,0.27611940298507465,1,2,14,3782,0,3744,1
0,7,1280,13,395,0.03282828282828283,0,0,8,2174,0,2783,0
0,130,91,181,131,1.371212121212121,1,0,15,1159,0,3489,1
0,149,4974,626,548,1.1402550091074681,1,0,12,88240,0,4173,0
0,124,4710,187,218,0.8538812785388128,1,0,14,491,0,758,0
0,134,9190,69,303,0.22697368421052633,1,0,11,2154,0,2900,0
0,79,9496,269170,507,529.8622047244095,1,0,10,17092,1,4094,0
0,98,17533,158323,334,472.6059701492537,1,0,10,14831,1,3236,0
0,7,2387,182,137,1.318840579710145,0,0,14,5169,0,2039,1
0,23,89295,496,134,3.674074074074074,0,0,11,14471,0,1829,0
0,34,30,1,0,1.0,0,4,13,255,0,1155,1
0,123,2461,217,0,217.0,1,1,11,1362,0,3055,0
0,39,108,0,0,0.0,0,0,11,272,0,1443,0
0,7,2737,37,81,0.45121951219512196,0,0,11,3436,0,1373,1
0,7,730,39,250,0.1553784860557769,1,2,5,1050,0,3034,1
0,130,9680,52470,1627,32.229729729729726,1,0,10,53692,1,4188,0
0,160,4987,197531,3047,64.80675853018373,1,0,10,132290,1,4452,0
0,120,999,531,854,0.6210526315789474,1,0,15,3824,0,4407,0
0,7,5729,495,0,495.0,0,0,13,10908,0,2040,1
0,7,1468,3,11,0.25,0,3,12,2184,0,3291,1
0,7,345,15,33,0.4411764705882353,0,0,9,458,0,2504,1
0,38,3249,493,541,0.9095940959409594,1,4,11,2130,0,1833,0
0,158,11134,22934,684,33.48029197080292,0,0,14,6472,1,2118,0
0,7,2148,14,78,0.17721518987341772,1,0,10,2947,0,3166,1
0,73,340,1410067,738,1908.0744248985116,1,0,13,11249,1,4180,0
0,21,0,5845755,66,87250.07462686567,1,0,11,166,1,3100,0
0,81,28756,38261,804,47.52919254658385,1,0,15,17005,1,3171,0
0,97,2076,297,406,0.7297297297297297,1,0,11,18948,0,3334,1
0,126,56,93463,60297,1.5500182427277853,1,0,6,126242,0,2853,1
0,7,1387,1,3,0.25,0,0,9,2065,0,3240,1
0,160,1851,329,311,1.0544871794871795,1,0,11,26552,0,3797,0
0,64,375,17,0,17.0,0,2,6,92,0,2822,1
0,46,4112,29743,634,46.83937007874016,1,0,9,14964,0,4125,0
0,128,317,10755,1431,7.510474860335195,1,0,12,5268,1,3162,0
0,73,13400,79128,968,81.6594427244582,0,0,8,55219,1,3844,0
0,143,2821,609648,1430,426.0293501048218,1,0,11,29780,1,4062,0
0,131,5,71,329,0.21515151515151515,1,0,12,8852,0,1345,1
0,116,51,0,0,0.0,0,0,15,135,0,1445,0
0,55,55,0,0,0.0,0,1,15,162,0,1444,0
0,9,37202,803,865,0.9272517321016166,0,0,13,87302,0,2794,1
0,62,647,27,0,27.0,0,0,11,129,0,4068,1
0,23,1185,62,67,0.9117647058823529,1,0,14,1226,0,784,0
0,62,2946,137,259,0.5269230769230769,1,1,9,2045,0,2360,0
0,7,54,0,0,0.0,0,1,15,392,0,1155,1
0,11,3672,332,504,0.6574257425742575,1,0,9,4960,0,4074,1
0,7,1268,3,0,3.0,0,0,10,1903,0,3673,1
0,26,29,137,188,0.7248677248677249,0,0,10,289,0,2039,1
0,52,79,0,0,0.0,0,1,15,115,0,1108,0
0,14,41014,427,460,0.9262472885032538,1,2,12,28706,0,2533,0
0,7,820,4,8,0.4444444444444444,1,0,11,1221,0,4052,1
0,149,79149,2206,2807,0.7856125356125356,0,0,14,21307,0,4149,0
0,128,2386,84,67,1.2352941176470589,1,0,9,9189,0,3848,1
0,45,2545,1294,1776,0.7281935846933033,0,2,12,926,0,3166,0
0,159,21441,25125,2289,10.971615720524017,1,0,9,10271,1,4386,0
0,28,2033,3078400,209,14659.047619047618,0,0,14,10345,1,3318,0
0,7,375,26,75,0.34210526315789475,0,0,7,604,0,4031,1
0,7,667,5266473,1159,4540.062931034483,0,0,10,36681,1,3919,0
0,39,13962,7536,3413,2.2073813708260106,1,0,12,20814,1,4962,0
0,24,1255,78,117,0.6610169491525424,1,0,15,2781,0,3790,0
0,22,46,457020,178,2553.1843575418993,1,0,11,2989,0,4050,0
0,7,31333,69,1298,0.053117782909930716,1,0,10,484,0,3733,0
0,156,128907,1814,2101,0.8629876308277831,1,0,13,92594,0,3208,0
0,7,14319,957,656,1.45662100456621,0,2,10,18652,0,2432,0
0,79,1461,311,0,311.0,0,0,10,2859,0,2817,0
0,14,2914,21,130,0.16030534351145037,1,0,7,3526,0,4452,1
0,118,26992,325,832,0.39015606242497,1,0,12,5179,0,3135,0
0,78,143,577,0,577.0,1,0,14,12866,0,2608,0
0,100,2272,515647,501,1027.1852589641435,1,0,11,36205,1,4426,0
0,18,5207,328,522,0.627151051625239,0,2,9,5706,0,3301,0
0,54,592,646320,915,705.589519650655,1,0,11,14744,1,3954,0
0,7,25029,750,510,1.467710371819961,0,0,9,16901,0,2133,0
0,129,54524,0,0,0.0,1,0,13,54617,0,2738,1
0,136,329,140,292,0.4778156996587031,1,0,14,991,0,3899,0
0,154,441,368,258,1.420849420849421,1,3,10,54399,0,3335,0
0,7,1484,24,118,0.20168067226890757,0,2,12,2142,0,3477,1
0,160,3,1760,1993,0.8826479438314945,1,0,15,5007,0,3504,1
0,120,150,376,3,94.0,1,0,10,2895,0,914,1
0,155,1453,2096868,3682,569.3369535704588,1,0,10,60959,1,4386,1
0,131,5378,2824610,1280,2205.0039032006243,1,0,9,5362,1,4367,0
0,7,21563,109,1381,0.0788712011577424,1,2,13,4801,0,3389,1
0,16,600,3449133,119,28742.775,0,0,15,3817,1,2990,0
0,26,80032,8361,5321,1.5710259301014655,0,0,12,38172,1,3195,0
0,77,163,0,0,0.0,0,3,15,293,0,1118,0
0,162,52272,22388,11671,1.9180945853324194,1,0,14,71987,0,2977,1
0,7,7,8,15,0.5,0,0,9,4,0,1112,1
0,41,196,24813802,107,229757.42592592593,1,1,14,2536,1,3927,0
0,28,32,0,0,0.0,0,2,15,102,0,1444,0
0,9,4,41,0,41.0,0,0,9,382,0,3355,0
0,47,10355,123,160,0.7639751552795031,0,2,9,9149,0,2351,0
0,7,2128,7,30,0.22580645161290322,0,0,11,2976,0,3634,1
0,155,230199,2322,628,3.6915739268680445,1,0,11,26994,0,4109,0
0,41,56,3,0,3.0,0,4,14,12,0,2357,1
0,88,1020,30,81,0.36585365853658536,1,0,9,1461,0,3972,1
0,65,11211,427,0,427.0,0,1,11,17750,0,3178,0
0,144,0,750084,432,1732.2956120092379,1,0,8,8487,1,4172,0
0,129,6864,2825,827,3.4118357487922704,1,0,5,3680,1,4186,0
0,61,3861,17310,8579,2.0174825174825175,1,0,15,12391,0,3855,0
0,77,5739,134184,27946,4.801374029412817,1,0,15,540280,0,3489,1
0,39,12515,7335,442,16.557562076749434,1,0,14,9175,0,2205,0
0,146,122,12170143,12,936164.8461538461,1,2,6,16158,1,4261,0
0,144,14727,21648,7981,2.7121022300175395,0,0,15,15714,1,4137,0
0,145,24335,1557,352,4.410764872521247,1,0,11,12388,0,4195,0
0,17,2635,2833739,483,5854.832644628099,1,0,4,77535,1,4906,0
0,7,110223,6190,5010,1.2352823787667133,0,0,12,73387,0,2457,1
0,83,12740,2053,2059,0.9966019417475728,1,0,10,27051,0,4103,0
0,124,6048,5607,5691,0.9850667603654252,1,0,14,25496,0,4305,0
0,53,5,7290335,366,19864.67302452316,1,0,11,6523,1,3469,0
0,54,109,4,0,4.0,0,0,12,22,0,3486,1
0,112,104,76656,1,38328.0,1,0,15,354094,0,1771,1
0,124,128,1,0,1.0,0,0,11,246,0,1254,0
0,23,7384,163,472,0.34460887949260044,1,0,12,5996,0,1971,0
0,105,2103,491,699,0.7014285714285714,1,0,11,4346,0,3435,0
0,23,26162,10572,4330,2.441006695913184,1,0,6,7309,1,4595,0
0,113,8,207626,254584,0.8155468703969205,0,1,6,6056,0,3910,1
0,70,0,67,1,33.5,1,0,13,4571,0,4100,0
0,40,1,3805020,207,18293.365384615383,1,0,10,11121,1,3812,0
0,71,8746,396157,284,1390.0245614035089,1,0,12,12914,0,3977,0
0,160,7227,386,215,1.787037037037037,1,0,11,21844,0,3288,0
